headline,network,date,overall_duration,title,program_id,timestamps,start_time,end_time,duration,description,reporters
CNN Evening News for 2018-07-17,CNN,2018-07-17,about 1 hour long,US-Russia Relations / Butina Arrest / Isiskoff Discussion,1127596,07:47:10 pm — 07:52:40 pm,19:47:10,19:52:40,330,"(Studio: Anderson Cooper)  The indictment of Russian Maria Butina on spy charges introduced; Butina photos shown.  [In 2015, in Las Vegas, BUTINA&nbsp- questions Donald Trump about Russia.]  Live discussion held with ""Russian Roulette"" author Michael Isikoff about Trump & Butina.  [ISIKOFF&nbsp- offers views on the context of sanctions against Russia in 2015 & the questions about the Butina-Trump exchange while we know now that Butina worked for a Russian banker allied to Putin that needs investigation with an e-mail trail leading to Trump & family.]   ",['Anderson Cooper']
CNN Evening News for 2018-07-17,CNN,2018-07-17,about 1 hour long,"Upcoming Items & COMMERCIALS: ""Cuomo Prime Time""; Otezla; CNN ""The History of Comedy""; Entyvio; CNN ""New Day""",1127597,07:52:40 pm — 07:56:20 pm,19:52:40,19:56:20,220,,[]
CNN Evening News for 2018-07-17,CNN,2018-07-17,about 1 hour long,Trump / Cambridge Analytica,1127598,07:56:20 pm — 07:59:50 pm,19:56:20,19:59:50,210,"(Studio: Anderson Cooper)  Report introduced.  

(Studio: Drew Griffin)  New information about Cambridge Analytica, the data-mining company that helped Donald Trump get elected, examined; details given about how Facebook data was used to target voters, Britain's investigation into meddling by Russia in the Brexit vote & the role of Alexander Coggin & Russian access to his data.  [British Parliamentary committee chair Damian COLLINS- says people in Russia accessed the Cambridge Analytica data.] ","['Anderson Cooper', 'Drew Griffin']"
CNN Evening News for 2018-07-17,CNN,2018-07-17,about 1 hour long,Good Night,1127599,07:59:50 pm — 07:59:50 pm,19:59:50,19:59:50,0,,[]
ABC Evening News for 2018-07-18,ABC,2018-07-18,29 minutes long,Preview/Introduction	David Muir (New York),1127600,05:30:00 pm — 05:31:40 pm,17:30:00,17:31:40,100,,[]
ABC Evening News for 2018-07-18,ABC,2018-07-18,29 minutes long,US-Russia Relations / Trump-Putin Summit / Trump vs. Intelligence ,1127601,05:31:40 pm — 05:38:00 pm,17:31:40,17:38:00,380,"(Studio: David Muir)  Report introduced.  

(White House: Cecilia Vega)  The firestorm over President Trump's answer to the question as to whether Russia is still targeting the US despite what national intelligence dir. Dan Coats is saying featured; Coats quoted.  [In response to Vega's question, TRUMP&nbsp- says ""no.""]  [COATS&nbsp- says the warning lights are blinking red.]  [Senatora Lindsey GRAHAM, Bob CORKER, Susan COLLINS&nbsp- react to what the president said.]  [two days ago, TRUMP&nbsp- says Putin denies it is Russia.]  [Yesterday, TRUMP&nbsp- reads statement that the wording is not ""would"" but ""wouldn't"".]  [White House press secretary Sarah Huckabee SANDERS&nbsp- explains ""no,"" that the threat still exists.]  Trump's answers to her questions discussed.  

(Studio: David Muir)  Report introduced.  

(Studio: Tom Llamas)  The questions about what Trump told Russian President Vladimir Putin at the summit examined; details given about calls for interpreter Yulia Gross to testif about the meeting.  [Senator Jeanne SHAHEEN- suggests the interpreter come.]  [CORKER&nbsp- speculates.]  [State Department spokeswoman Heather NAUERT- responds.]  Whether the interpreter will/should appear before Congress discussed. ","['David Muir', 'Cecilia Vega', 'David Muir', 'Tom Llamas']"
ABC Evening News for 2018-07-18,ABC,2018-07-18,29 minutes long,US-Russia Relations / Spying / Butina Arrest,1127602,05:38:00 pm — 05:42:00 pm,17:38:00,17:42:00,240,"(Studio: David Muir)  Report introduced.    

(Washington: Pierre Thomas)  The spy arrest of Russian gun rights advocate Maria Butina for trying to set up back channel contacts with US politicians to infiltrate & manipulate, including offering sex for a position, examined; many photos of Butina & her questioning Donald Trump in 2015 at a conference shown; details given about Russian spy Anna Chapman & Butina's funding from an oligarch.  [Fox News Chris WALLACE&nbsp- shows Russian President Vladimir Putin the Russian indictment documents.]  [PUTIN&nbsp- {thru translator} denies interfering in US elections.]  The question as to whether Butina is a flight risk discussed, ","['David Muir', 'Pierre Thomas']"
ABC Evening News for 2018-07-18,ABC,2018-07-18,29 minutes long,West / Wildfires,1127603,05:42:00 pm — 05:42:50 pm,17:42:00,17:42:50,50,"(Studio: David Muir)  The wildfires in the West uodated; scenes shown of a fire in Portland, Oregon.  

(Mariposa County, California: Clayton Sandell)  The California  Ferguson wildfire featured; scenes shown of the smoke","['David Muir', 'Clayton Sandell']"
ABC Evening News for 2018-07-18,ABC,2018-07-18,29 minutes long,Thailand / Cave Rescue Operation>,1127604,05:42:50 pm — 05:44:10 pm,17:42:50,17:44:10,80,"(Studio: David Muir)  Report introdiced.

(Chiang Rai, Thailand: James Longman)  The story from the boys rescued from the flooded cave in Thailand featured; scenes shown of the ""lost boys"" with a microphone & wearing soccer jerseys before going home.","['David Muir', 'James Longman']"
ABC Evening News for 2018-07-18,ABC,2018-07-18,29 minutes long,Secret Service Agent Death,1127605,05:44:10 pm — 05:44:30 pm,17:44:10,17:44:30,20,(Studio: David Muir)  The death in Scotland of Secret Service agent Noel Remagen while with President Trump reported. ,['David Muir']
ABC Evening News for 2018-07-18,ABC,2018-07-18,29 minutes long,Upcoming Items & COMMERCIALS: Otezla; Allstate; 1-800-quit-now; Aleve.,1127606,05:44:30 pm — 05:47:10 pm,17:44:30,17:47:10,160,,[]
ABC Evening News for 2018-07-18,ABC,2018-07-18,29 minutes long,East Coast / Shark Scare,1127607,05:47:10 pm — 05:48:20 pm,17:47:10,17:48:20,70,"(Studio: David Muir)  Report introduced.  

(Bay Shore, New York: Linsey Davis)  Two possible shark attacks at beaches on the East coast featured; scenes shown from the beaches.  [Possible shark victim & father Lola & Philip POLLINA, Islip town supervisor Angie CARPENTER- describe what happened to them.] ","['David Muir', 'Linsey Davis']"
ABC Evening News for 2018-07-18,ABC,2018-07-18,29 minutes long,Upcoming Items & COMMERCIALS: Humira; Consumer Cellular; Dr. Scholl's; Purina; Chantix.,1127608,05:48:20 pm — 05:51:40 pm,17:48:20,17:51:40,200,,[]
ABC Evening News for 2018-07-18,ABC,2018-07-18,29 minutes long,Index of Other News,1127609,05:51:40 pm — 05:52:50 pm,17:51:40,17:52:50,70,(Studio: David Muir)  A brief look at news stories with video often shown: an apartment fire in Illinois; video from inside a plane before it crashed in South Africa; the outrage over an old tweet from baseball pitcher Josh Hader; a Boeing contract for two Air Force One replacement planes. ,['David Muir']
ABC Evening News for 2018-07-18,ABC,2018-07-18,29 minutes long,Upcoming Items & COMMERCIALS: Alzheimer's Assn.; trulicity; Linzess; Aleve; News 2.,1127610,05:52:50 pm — 05:56:20 pm,17:52:50,17:56:20,210,,[]
ABC Evening News for 2018-07-18,ABC,2018-07-18,29 minutes long,America Strong (Jake Wood),1127611,05:56:20 pm — 05:58:40 pm,17:56:20,17:58:40,140,"(Studio: David Muir)  The story of former college football player Jake Wood, who left to join the Marine Corps & later helped at the earthquake in Haiti, presented; scenes shown of Team Rubicon, a veteran-led non-profit disaster response team.  [WOOD&nbsp- recounts going to Haiti & Working on shared missions.]  Wood receipt of the Pat Tillman award noted. ",['David Muir']
ABC Evening News for 2018-07-18,ABC,2018-07-18,29 minutes long,Good Night,1127612,05:58:40 pm — 05:58:40 pm,17:58:40,17:58:40,0,,[]
CNN Evening News for 2018-07-18,CNN,2018-07-18,about 1 hour long,Introduction/Preview	Anderson Cooper (New York),1127613,07:00:10 pm — 07:00:20 pm,19:00:10,19:00:20,10,,[]
CNN Evening News for 2018-07-18,CNN,2018-07-18,about 1 hour long,US-Russia Relations / Trump-Putin Summit / Trump vs. Intelligence / A Discussion,1127614,07:00:20 pm — 07:18:30 pm,19:00:20,19:18:30,1090,"(Studio: Anderson Cooper)  What President Trump said in a CBS interview about Russia introduced.  [TRUMP&nbsp- says it is rue that Russia meddled in the US election with Russian President Vladimir Putin responsible, that President Obama's statement was not acceptable, that he has confidence in our intelligence community.]  What Trump is saying about Putin & what he might have said behind closed doors, not admitting Putin helped Trump win the election outlined.  [Yesterday, TRUMP&nbsp- says he accepts the intelligence community's conclusion about Russian meddling, but it could be other people.]  A Keeping Them Honest look at what Trump said about Russian meddling now despite what intelligence dir. Dan Coats said outlined.  [In response to ABC's Cecilia Vega's question is Russia still targeting the US, TRUMP&nbsp- says ""no.""]  [In response to two questions, White House press secretary Sarah Huckabee SANDERS&nbsp- explains ""no,"" that he would not answer more questions.]  Trump saying ""no"" repeated & Vega tweet quoted.  

(Studio: Anderson Cooper; White House: Jim Acosta)  The ""no"" issue & Sanders's problem in clearing up things & how they have to be careful about what to say next discussed.  [In response to Acosta's question, SANDERS&nbsp- says the president has made clear Putin should stay out of US elections.]  The fact that Trump did not tell Putin at the summit to stay out of our elections discussed,  

(Studio: Anderson Cooper)  What President Trump said in a CBS interview about Russia re-introduced.  [TRUMP&nbsp- says he won't get into whether Putin was lying.]  

(Studio: Anderson Cooper)  Live discussion held with CNN's Jeffrey Toobin, Carl Bernstein & Gloria Borger about Trump, Russia & election meddling.  [BORGER, TOOBIN, BERNSTEIN&nbsp- offer VIEWS on how Trump has no outrage against Putin, that Trump does not believe Putin is a liar, how ""meddling"" is warfare, how Congress should slap sanctions on Russia, but Trump is popular among Republicans.]   ","['Anderson Cooper', 'Anderson Cooper; White House', 'Anderson Cooper', 'Anderson Cooper']"
CNN Evening News for 2018-07-18,CNN,2018-07-18,about 1 hour long,Upcoming Items & COMMERCIALS: Nexium; Geico; Men's Wearhouse; Judicial Crisis Network; Aleve; TD Ameritrade; Golden Corral; Verizon.,1127615,07:18:30 pm — 07:22:00 pm,19:18:30,19:22:00,210,,[]
CNN Evening News for 2018-07-18,CNN,2018-07-18,about 1 hour long,Trump / CBS Interview / The Investigation / A Discussion,1127616,07:22:00 pm — 07:30:20 pm,19:22:00,19:30:20,500,"(Studio: Anderson Cooper)  What President Trump said in a CBS interview about special counsel former FBI director Robert Mueller Russia introduced.  [TRUMP&nbsp- say there is no collusion--that I did not deal with Russia; it is a vicious withchunt.]  

(Studio: Anderson Cooper)  Live discussion held with CNN's Jeffrey Toobin, Carl Bernstein & Gloria Borger about Trump.  [TOOBIN, BERNSTEIN, BORGER&nbsp- offer views on the interview as a missed opportunity for Jeff Glor, that there is evidence of collusion, how his lawyers do not want him to talk to Mueller because he cannot stop himself from not telling the truth, how we are in a place that is terribly frightening, how Russia was brought up during the presidential election campaign, how the story now is what the Republicans are saying.]   ","['Anderson Cooper', 'Anderson Cooper']"
CNN Evening News for 2018-07-18,CNN,2018-07-18,about 1 hour long,"Upcoming Items & COMMERCIALS: Lexus; Hotwire; Dr. Scholl's; ""CNN The History of Comedy""; Centrum; Varidesk; CNN ""The Axe Files""",1127617,07:30:20 pm — 07:32:50 pm,19:30:20,19:32:50,150,,[]
CNN Evening News for 2018-07-18,CNN,2018-07-18,about 1 hour long,Trump / Intelligence Agencies / Clapper Interview,1127618,07:32:50 pm — 07:38:50 pm,19:32:50,19:38:50,360,"(Studio: Anderson Cooper)  What President Trump said in the CBS interview about US intelligence agencies introduced.  [TRUMP&nbsp- criticizes seven intelligence officials by name & others, including John Brennan & James Clapper & all their shenanigans.  

(Studio: Anderson Cooper)  Phone interview held with former national intelligence dir. James Clapper about Trump.  [CLAPPER&nbsp- offers views on what Trump said in his attack they got to him, on Trump's criticism of former President Obama's handling of Russia, the strength of the intelligence community & its continuity, that the investigation came from the intelligence work done in the last administration.]  Other material: [Today, FBI director Christopher WRAY&nbsp- says Russia continues to interfere in our elections.]   ","['Anderson Cooper', 'Anderson Cooper']"
CNN Evening News for 2018-07-18,CNN,2018-07-18,about 1 hour long,"Upcoming Items & COMMERCIALS: CNN ""The Trump Show""; BMW; AT&T; Otezla; MiraLAX; ""Cuomo Prime Time""; Varidesk; Great American Alliance; CNN ""The History of Comedy""",1127619,07:38:50 pm — 07:43:00 pm,19:38:50,19:43:00,250,,[]
CNN Evening News for 2018-07-18,CNN,2018-07-18,about 1 hour long,Trump / Summit / Mowatt-Larssen Interview,1127620,07:43:00 pm — 07:50:20 pm,19:43:00,19:50:20,440,"(Studio: Anderson Cooper)  What President Trump said in the CBS interview about the summit with Russia introduced.  [TRUMP&nbsp- says it was a strong news conference, that the press makes up fake news: the level of dishonesty is extremely high in the press, but the meeting was not covered.]    

(Studio: Anderson Cooper)  Live discussion held with former CIA officer Rolf Mowatt-Larssen about Trump & the summit.  [MOWATT-LARSSEN&nbsp- offers views on how the presidential advisers cannot act on what was said one-on-one in secret with Russian President Vladimir Putin, what the Russian motivation may have been in bilateral relations so relations may not be improved & that the Russians separated the president from his government.] ","['Anderson Cooper', 'the level of dishonesty is extremely high in the press, but the meeting was not covered.]    \n\n(Studio']"
CNN Evening News for 2018-07-18,CNN,2018-07-18,about 1 hour long,"Upcoming Items & COMMERCIALS: TD Ameritrade; Men's Wearhouse; Golden Corral; ancestry.com; Honda; CNN ""The 2000s""; Entyvio.",1127621,07:50:20 pm — 07:54:00 pm,19:50:20,19:54:00,220,,[]
CNN Evening News for 2018-07-18,CNN,2018-07-18,about 1 hour long,Trust / Schwartz Interview,1127622,07:54:00 pm — 08:00:00 pm,19:54:00,20:00:00,360,"(Studio: Anderson Cooper)  A tweet from President Trump about getting along with Russian President Vladimir Putin quoted.  Live discussion held with ""The Art of the Deal"" author Tony Schwartz about Trump's week.  [SCHWARTZ&nbsp- offers views on Trump siding with Putin about our intelligence, how Trump creates his own reality & the rest is fake news, how he tends to tell the truth when he is impulsive, how the media should react to his lies, how Trump wrote not one word of ""The Art of the Deal"": he has never written a book!] ",['Anderson Cooper']
